Freq (mhz), Count166.686005, 21 
722.364014, 8 
722.375977, 2 
722.382019, 4 
722.393982, 7 
722.412048, 7 
722.429993, 1 
722.435974, 3 
722.502014, 3 
722.508057, 1 
722.526001, 3 
722.616028, 1 
722.711975, 1 
722.723938, 15 
722.753967, 1 
722.783997, 5 
722.838013, 1 
722.862000, 13 
722.945984, 5 
723.462036, 1 
723.486023, 15 
723.702026, 14 
723.761963, 1 
723.935974, 2 
724.284058, 3 
735.036011, 8 
735.041992, 4 
735.047974, 3 
735.059998, 1 
735.065979, 1 
735.072021, 10 
735.084045, 20 
735.107971, 1 
735.114014, 17 
735.119995, 2 
735.126038, 5 
735.161987, 10 
735.168030, 5 
735.174011, 45 
735.180054, 11 
735.192017, 4 
735.197998, 7 
735.209961, 15 
735.222046, 9 
735.239990, 7 
735.246033, 3 
735.263977, 3 
735.270020, 1 
735.276062, 1 
735.299988, 4 
735.305969, 4 
735.329956, 2 
735.335999, 3 
735.342041, 4 
735.354004, 9 
735.420044, 1 
735.432007, 3 
735.437988, 17 
735.455994, 1 
735.462036, 25 
735.468018, 4 
735.516052, 3 
735.521973, 7 
735.528015, 13 
735.558044, 8 
735.570007, 4 
735.575989, 2 
735.582031, 8 
735.587952, 4 
735.606018, 27 
735.617981, 1 
735.624023, 35 
735.630005, 9 
735.635986, 1 
735.695984, 4 
735.713989, 23 
735.737976, 32 
735.750000, 4 
735.761963, 9 
735.768005, 19 
735.791992, 4 
735.809998, 1 
735.833984, 4 
735.840027, 4 
735.906006, 5 
736.056030, 4 
736.115967, 2 
738.995972, 7 
739.002014, 37 
739.007996, 82 
739.014038, 334 
739.020020, 523 
739.026001, 529 
739.031982, 482 
739.038025, 301 
739.043945, 174 
739.049988, 174 
739.056030, 230 
739.062012, 478 
739.068054, 524 
739.073975, 544 
739.080017, 502 
739.085999, 213 
739.091980, 199 
739.097961, 67 
739.104004, 111 
739.110046, 239 
739.116028, 518 
739.122009, 497 
739.127991, 308 
739.134033, 199 
739.139954, 106 
739.145996, 240 
739.151978, 170 
739.158020, 303 
739.164062, 445 
739.169983, 500 
739.176025, 236 
739.182007, 181 
739.187988, 209 
739.193970, 280 
739.200012, 192 
739.205994, 222 
739.212036, 456 
739.217957, 285 
739.223999, 153 
739.230042, 175 
739.235962, 52 
739.242004, 155 
739.247986, 169 
739.254028, 455 
739.260010, 458 
739.265991, 290 
739.271973, 205 
739.278015, 126 
739.283997, 171 
739.289978, 275 
739.296021, 443 
739.302002, 426 
739.308044, 351 
739.313965, 178 
739.320007, 185 
739.325989, 241 
739.331970, 215 
739.338013, 177 
739.343994, 447 
739.350037, 478 
739.356018, 295 
739.362000, 165 
739.367981, 186 
739.374023, 182 
739.379944, 277 
739.385986, 429 
739.392029, 472 
739.398010, 246 
739.404053, 156 
739.409973, 179 
739.416016, 257 
739.421997, 190 
739.427979, 135 
739.433960, 429 
739.440002, 508 
739.446045, 372 
739.452026, 194 
739.458008, 121 
739.463989, 209 
739.470032, 146 
739.475952, 379 
739.481995, 377 
739.487976, 334 
739.494019, 126 
739.500061, 31 
739.505981, 168 
739.512024, 298 
739.518005, 299 
739.523987, 475 
739.529968, 498 
739.536011, 288 
739.541992, 146 
739.548035, 170 
739.553955, 264 
739.559998, 513 
739.566040, 456 
739.571960, 513 
739.578003, 418 
739.583984, 350 
739.590027, 220 
739.596008, 263 
739.601990, 381 
739.607971, 504 
739.614014, 516 
739.619995, 540 
739.625977, 471 
739.632019, 256 
739.638000, 172 
739.644043, 480 
739.649963, 549 
739.656006, 548 
739.661987, 546 
739.667969, 371 
739.674011, 260 
739.679993, 167 
739.686035, 206 
739.692017, 450 
739.697998, 552 
739.703979, 525 
739.710022, 497 
739.715942, 353 
739.721985, 311 
739.728027, 210 
739.734009, 242 
739.740051, 349 
739.745972, 366 
739.752014, 425 
739.757996, 434 
739.763977, 304 
739.769958, 205 
739.776001, 137 
739.782043, 133 
739.788025, 101 
739.794006, 450 
739.799988, 509 
739.806030, 367 
739.811951, 202 
739.817993, 152 
739.823975, 206 
739.830017, 362 
739.836060, 248 
739.841980, 357 
739.848022, 299 
739.854004, 143 
739.859985, 159 
739.865967, 239 
739.872009, 43 
739.877991, 66 
739.884033, 541 
739.889954, 539 
739.895996, 453 
739.902039, 193 
739.907959, 186 
739.914001, 202 
739.919983, 286 
739.926025, 439 
739.932007, 492 
739.937988, 342 
739.943970, 122 
739.950012, 147 
739.955994, 155 
739.961975, 223 
739.968018, 330 
739.973999, 274 
739.980042, 493 
739.985962, 430 
739.992004, 198 
739.997986, 178 
740.003967, 211 
740.010010, 257 
740.015991, 305 
740.022034, 381 
740.028015, 326 
740.033997, 107 
740.039978, 91 
740.046021, 148 
740.051941, 61 
740.057983, 286 
740.064026, 486 
740.070007, 545 
740.076050, 246 
740.081970, 131 
740.088013, 92 
740.093994, 219 
740.099976, 214 
740.105957, 261 
740.112000, 453 
740.118042, 397 
740.124023, 209 
740.135986, 33 
740.142029, 59 
740.147949, 98 
740.153992, 428 
740.159973, 493 
740.166016, 293 
740.172058, 5 
740.177979, 133 
740.184021, 10 
740.190002, 96 
740.195984, 316 
740.201965, 454 
740.208008, 432 
740.213989, 196 
740.220032, 77 
740.226013, 88 
740.231995, 53 
740.238037, 33 
740.243958, 346 
740.250000, 451 
740.255981, 328 
740.262024, 139 
740.268005, 66 
740.273987, 42 
740.280029, 21 
740.286011, 373 
740.291992, 476 
740.297974, 441 
740.304016, 173 
740.309998, 5 
740.316040, 2 
740.321960, 91 
740.328003, 211 
740.334045, 440 
740.339966, 486 
740.346008, 387 
740.351990, 181 
740.358032, 63 
740.364014, 26 
740.369995, 280 
740.375977, 305 
740.382019, 412 
740.387939, 328 
740.393982, 168 
740.400024, 146 
740.406006, 126 
740.412048, 141 
740.417969, 147 
740.424011, 419 
740.429993, 550 
740.435974, 437 
740.441956, 140 
740.447998, 121 
740.454041, 131 
740.460022, 128 
740.466003, 204 
740.471985, 512 
740.478027, 531 
740.483948, 250 
740.489990, 93 
740.495972, 20 
740.502014, 79 
740.508057, 137 
740.513977, 402 
740.520020, 531 
740.526001, 504 
740.531982, 173 
740.537964, 117 
740.544006, 32 
740.549988, 143 
740.556030, 324 
740.562012, 516 
740.567993, 427 
740.574036, 146 
740.579956, 134 
740.585999, 196 
740.591980, 165 
740.598022, 231 
740.604004, 255 
740.609985, 419 
740.616028, 461 
740.622009, 164 
740.627991, 160 
740.633972, 147 
740.640015, 187 
740.645996, 272 
740.652039, 504 
740.657959, 512 
740.664001, 228 
740.670044, 89 
740.675964, 65 
740.682007, 93 
740.687988, 196 
740.694031, 368 
740.700012, 422 
740.705994, 227 
740.711975, 139 
740.718018, 106 
740.723938, 72 
740.729980, 192 
740.736023, 317 
740.742004, 324 
740.748047, 428 
740.753967, 258 
740.760010, 127 
740.765991, 144 
740.771973, 146 
740.777954, 417 
740.783997, 466 
740.790039, 519 
740.796021, 402 
740.802002, 182 
740.807983, 187 
740.814026, 203 
740.819946, 284 
740.825989, 276 
740.831970, 471 
740.838013, 310 
740.844055, 192 
740.849976, 134 
740.856018, 57 
740.862000, 186 
740.867981, 205 
740.873962, 332 
740.880005, 489 
740.885986, 438 
740.892029, 186 
740.898010, 40 
740.903992, 104 
740.910034, 150 
740.915955, 292 
740.921997, 467 
740.927979, 366 
740.934021, 294 
740.940002, 147 
740.945984, 166 
740.952026, 142 
740.958008, 6 
740.963989, 178 
740.969971, 482 
740.976013, 341 
740.981995, 189 
740.988037, 233 
740.993958, 237 
741.000000, 269 
741.006042, 458 
741.011963, 442 
741.018005, 524 
741.023987, 386 
741.030029, 173 
741.036011, 84 
741.041992, 187 
741.047974, 425 
741.054016, 361 
741.059998, 467 
741.065979, 443 
741.072021, 208 
741.078003, 79 
741.084045, 84 
741.089966, 162 
741.096008, 415 
741.101990, 519 
741.107971, 518 
741.114014, 287 
741.119995, 112 
741.126038, 118 
741.132019, 253 
741.138000, 378 
741.143982, 470 
741.150024, 494 
741.155945, 483 
741.161987, 135 
741.168030, 1 
741.174011, 78 
741.180054, 257 
741.185974, 387 
741.192017, 537 
741.197998, 570 
741.203979, 456 
741.209961, 254 
741.216003, 134 
741.222046, 315 
741.228027, 423 
741.234009, 511 
741.239990, 553 
741.246033, 438 
741.251953, 188 
741.257996, 166 
741.263977, 204 
741.270020, 258 
741.276062, 514 
741.281982, 536 
741.288025, 517 
741.294006, 235 
741.299988, 78 
741.305969, 107 
741.312012, 257 
741.317993, 404 
741.324036, 530 
741.329956, 485 
741.335999, 185 
741.342041, 125 
741.347961, 67 
741.354004, 193 
741.359985, 30 
741.366028, 205 
741.372009, 401 
741.377991, 562 
741.383972, 350 
741.390015, 8 
741.395996, 11 
741.401978, 6 
741.408020, 121 
741.414001, 350 
741.420044, 524 
741.425964, 458 
741.432007, 159 
741.437988, 16 
741.443970, 48 
741.450012, 135 
741.455994, 262 
741.462036, 547 
741.468018, 446 
741.473999, 200 
741.479980, 72 
741.486023, 108 
741.491943, 26 
741.497986, 322 
741.504028, 491 
741.510010, 524 
741.516052, 423 
741.521973, 164 
741.528015, 122 
741.533997, 7 
741.539978, 2 
741.545959, 160 
741.552002, 496 
741.558044, 462 
741.564026, 222 
741.570007, 134 
741.575989, 80 
741.582031, 110 
741.587952, 13 
741.593994, 403 
741.599976, 437 
741.606018, 363 
741.612061, 145 
741.617981, 24 
741.630005, 13 
741.635986, 92 
741.641968, 401 
741.648010, 471 
741.653992, 149 
